,Customer ID,Loan Sanction Amount (USD)
1137,C-24123,38456.574
1138,C-7293,806.5616
1139,C-41615,12124.439
1140,C-4869,33861.996
1141,C-2885,48611.434
1142,C-18098,101448.89
1143,C-8981,101817.42
1144,C-15668,-2448.8342
1145,C-2158,87772.77
1146,C-47085,17508.893
1147,C-29563,14120.394
1148,C-6396,11605.045
1149,C-27245,31917.674
1150,C-9571,10501.684
1151,C-13085,44853.688
1152,C-32744,17481.65
1153,C-49207,-2222.4463
1154,C-2573,126801.016
1155,C-42732,304.6451
1156,C-32858,54354.582
1157,C-14529,17840.182
1158,C-7709,51012.555
1159,C-24245,194711.53
1160,C-28155,80544.23
1161,C-9237,72679.84
1162,C-20896,2918.3594
1163,C-29529,51029.82
1164,C-49272,10171.301
1165,C-3094,103212.484
1166,C-4211,23812.688
1167,C-40530,40016.08
1168,C-26341,65747.39
1169,C-42206,67679.95
1170,C-31908,69513.83
1171,C-40632,3277.422
1172,C-14432,56259.54
1173,C-1169,12212.043
1174,C-29803,64214.125
1175,C-8662,160820.0
1176,C-11102,42365.418
1177,C-30954,26236.455
1178,C-48216,10164.986
1179,C-34932,24276.398
1180,C-16705,-7304.64
1181,C-20735,24540.395
1182,C-10662,16393.084
1183,C-6235,108954.01
1184,C-20782,54294.09
1185,C-44827,153433.56
1186,C-33580,99701.125
1187,C-4046,32510.799
1188,C-15992,71739.25
1189,C-12605,97878.164
1190,C-23469,1382.7048
1191,C-16923,24405.992
1192,C-41969,32715.578
1193,C-5294,40146.797
1194,C-27875,46961.332
1195,C-1197,55822.684
1196,C-49768,4496.691
1197,C-2251,3524.6702
1198,C-33006,20895.867
1199,C-26789,24497.623
1200,C-30239,962.23285
1201,C-26818,111692.77
1202,C-1901,-1973.1613
1203,C-23518,29559.906
1204,C-7565,101911.836
1205,C-27349,15549.6
1206,C-11188,109499.31
1207,C-8581,125700.47
1208,C-25313,92690.16
1209,C-14905,24633.734
1210,C-34147,568.0373
1211,C-19991,45894.055
1212,C-44,51135.48
1213,C-37087,95824.68
1214,C-22924,26782.498
1215,C-33444,39967.625
1216,C-3520,118368.41
1217,C-34874,20873.846
1218,C-24759,112243.57
1219,C-5163,32386.459
1220,C-24438,24222.215
1221,C-39224,39304.746
1222,C-2862,55987.137
1223,C-9322,75269.98
1224,C-14479,11929.916
1225,C-22571,13735.708
1226,C-33363,14741.23
1227,C-42425,2134.2986
1228,C-12100,35011.34
1229,C-48101,43.697876
1230,C-4800,71286.34
1231,C-37439,96027.44
1232,C-18640,25920.164
1233,C-37478,43535.062
1234,C-45410,43924.07
1235,C-23721,60194.69
1236,C-20805,94345.84
1237,C-4203,60569.43
1238,C-31016,11325.201
1239,C-35333,8722.3125
1240,C-27054,26394.96
1241,C-33869,15625.197
1242,C-5611,107371.12
1243,C-28015,56128.367
1244,C-7157,107021.51
1245,C-47876,-2238.9539
1246,C-45609,-355.7168
1247,C-46711,69870.93
1248,C-37894,49377.4
1249,C-18639,65135.71
1250,C-39707,55978.203
1251,C-36104,122680.484
1252,C-13946,96810.2
1253,C-11258,161582.44
1254,C-43994,3974.3923
1255,C-43714,3424.8657
1256,C-47433,14029.571
1257,C-35828,24900.523
1258,C-24589,23805.084
1259,C-38955,14445.007
1260,C-14097,36171.19
1261,C-41681,5291.743
1262,C-30975,41569.086
1263,C-42577,864.62274
1264,C-36919,15759.368
1265,C-24623,5337.135
1266,C-1994,14355.48
1267,C-47518,-46346.816
1268,C-48910,14736.72
1269,C-27267,23809.885
1270,C-48509,15143.286
1271,C-33108,108206.87
1272,C-36352,39337.066
1273,C-42408,19294.266
1274,C-44763,2946.83
1275,C-44429,44853.688
1276,C-14203,62371.46
1277,C-26258,33909.008
1278,C-7597,41227.992
1279,C-29895,50193.91
1280,C-1519,49526.418
1281,C-37590,102768.375
1282,C-18931,124704.23
1283,C-10989,55119.973
1284,C-5345,51048.812
1285,C-28087,24686.955
1286,C-3593,35563.88
1287,C-21482,51495.11
1288,C-36998,31986.812
1289,C-29828,26028.72
1290,C-8924,102464.61
1291,C-18318,51772.266
1292,C-28919,24032.182
1293,C-6300,160112.9
1294,C-19045,541.6986
1295,C-47244,4233.368
1296,C-3813,5065.332
1297,C-9410,50870.254
1298,C-18688,2001.3545
1299,C-28819,15693.569
1300,C-37548,245.77641
1301,C-17576,41548.645
1302,C-41448,56697.836
1303,C-44453,-2091.7498
1304,C-47121,49885.68
1305,C-18644,101531.33
1306,C-31096,39029.473
1307,C-4325,29793.373
1308,C-11150,15672.25
1309,C-47399,1426.552
1310,C-11854,118717.945
1311,C-9960,23316.025
1312,C-6389,67455.55
1313,C-36965,1723.0203
1314,C-17652,24071.857
1315,C-49875,13933.935
1316,C-9387,67588.72
1317,C-36141,20394.232
1318,C-31672,41569.086
1319,C-31174,86523.75
1320,C-39123,56935.035
1321,C-36981,50598.316
1322,C-38636,58340.113
1323,C-19146,6860.7754
1324,C-1646,21286.176
1325,C-12204,90645.57
1326,C-3963,15869.285
1327,C-48599,96012.53
1328,C-40535,122763.78
1329,C-49003,33668.016
1330,C-25917,19785.4
1331,C-27572,176430.86
1332,C-8879,97964.33
1333,C-12492,98121.49
1334,C-33357,99056.82
1335,C-6624,60421.96
1336,C-15322,41999.574
1337,C-36286,18498.605
1338,C-44449,4466.568
1339,C-45203,-1445.7952
1340,C-27721,134131.62
1341,C-12668,52509.473
1342,C-38966,81201.79
1343,C-1827,97493.09
1344,C-5576,38889.875
1345,C-21883,24592.549
1346,C-18490,22999.037
1347,C-2551,14843.17
1348,C-29081,23110.984
1349,C-27653,43566.297
1350,C-23738,36455.465
1351,C-33181,6387.0425
1352,C-17872,101338.94
1353,C-36224,40765.242
1354,C-9959,351.05267
1355,C-15142,19498.547
1356,C-23480,123792.65
1357,C-28252,71529.67
1358,C-47180,-301.43713
1359,C-3908,-2145.6812
1360,C-20072,60839.44
1361,C-3490,20889.428
1362,C-45924,16166.139
1363,C-18345,3681.8237
1364,C-21890,202076.02
1365,C-13936,38613.96
1366,C-30976,16204.476
1367,C-38402,48975.777
1368,C-4704,119300.59
1369,C-24827,34995.805
1370,C-311,3830.1824
1371,C-12006,149310.86
1372,C-21646,37897.992
1373,C-17666,73611.65
1374,C-8625,14572.898
1375,C-45906,49285.05
1376,C-14530,74825.9
1377,C-15904,57479.797
1378,C-24650,52987.63
1379,C-33618,130915.55
1380,C-14982,39109.863
1381,C-18535,9146.674
1382,C-47517,16263.46
1383,C-41714,20251.484
1384,C-44540,37950.332
1385,C-38287,-2187.8938
1386,C-43591,-4018.8142
1387,C-3750,58636.473
1388,C-10123,63282.492
1389,C-29823,54878.38
1390,C-706,90143.84
1391,C-43771,1935.423
1392,C-30935,24127.252
1393,C-9409,23933.818
1394,C-32052,2456.839
1395,C-21291,56752.7
1396,C-12533,927.1767
1397,C-45066,47252.652
1398,C-18952,21313.832
1399,C-33598,1309.7708
1400,C-41516,8238.789
1401,C-20630,80957.555
1402,C-40828,46803.32
1403,C-23090,92955.31
1404,C-36146,36955.89
1405,C-30167,69325.125
1406,C-10,26896.541
1407,C-42182,2398.602
1408,C-7259,-1886.7288
1409,C-32266,34153.45
1410,C-41613,44655.457
1411,C-28771,-1586.2853
1412,C-10650,95449.28
1413,C-33635,23650.541
1414,C-8473,117274.37
1415,C-26093,24963.244
1416,C-10401,20272.092
1417,C-9256,-2892.9229
1418,C-22384,10513.463
1419,C-45099,3381.4995
1420,C-22137,21122.875
1421,C-31747,8376.207
1422,C-10264,1582.9395
1423,C-22593,71629.71
1424,C-6457,19409.326
1425,C-49382,56480.207
1426,C-48322,31676.736
1427,C-30083,57075.195
1428,C-33736,23868.008
1429,C-14514,63616.797
1430,C-47895,3810.4412
1431,C-46058,35009.49
1432,C-10409,152862.58
1433,C-36999,40677.344
1434,C-46147,3731.5618
1435,C-7830,59695.996
1436,C-15890,1098.6716
1437,C-13225,61806.3
1438,C-30072,135519.8
1439,C-26769,72202.14
1440,C-9297,65596.78
1441,C-48807,-648.3525
1442,C-17644,41404.74
1443,C-407,-2688.8616
1444,C-13485,48020.816
1445,C-3921,115152.7
1446,C-20504,84197.86
1447,C-10949,46484.848
1448,C-26961,85763.19
1449,C-12129,32083.705
1450,C-1587,42132.223
1451,C-12661,1211.1207
1452,C-45602,106658.62
1453,C-43345,6017.0156
1454,C-23204,29062.838
1455,C-35662,12926.477
1456,C-16935,10570.702
1457,C-18143,110127.375
1458,C-8752,147944.88
1459,C-27650,61758.836
1460,C-30398,92969.35
1461,C-16528,64413.867
1462,C-49874,99536.55
1463,C-7213,25247.482
1464,C-30377,64550.176
1465,C-26682,14128.0
1466,C-26509,94725.41
1467,C-48384,2324.0325
1468,C-31429,47007.41
1469,C-21613,-4095.8518
1470,C-27515,34508.785
1471,C-48274,194185.1
1472,C-5091,63357.812
1473,C-3707,94024.625
1474,C-419,39266.164
1475,C-16844,19550.09
1476,C-12748,-2006.4202
1477,C-39683,79890.984
1478,C-17356,23968.383
1479,C-14964,8110.264
1480,C-15908,144225.03
1481,C-49439,656.65265
1482,C-651,78485.445
1483,C-20151,53749.656
1484,C-41459,-1918.407
1485,C-21301,58836.895
1486,C-34002,137485.8
1487,C-49015,15597.892
1488,C-17419,88015.234
1489,C-20315,51133.9
1490,C-45808,121037.21
1491,C-27311,11973.686
1492,C-47577,4008.6982
1493,C-7419,143929.45
1494,C-38286,9887.139
1495,C-8149,21282.422
1496,C-11809,37778.195
1497,C-2676,154889.44
1498,C-4571,29785.35
1499,C-35983,48069.48
1500,C-29940,1276.5878
1501,C-30745,23596.799
1502,C-14591,24814.213
1503,C-32990,126221.5
1504,C-38072,15423.15
1505,C-22370,48157.793
1506,C-24894,44100.207
1507,C-10668,56526.758
1508,C-42782,83715.27
1509,C-7270,44849.746
1510,C-32522,73060.414
1511,C-33627,193865.23
1512,C-39977,23882.006
1513,C-27020,27965.193
1514,C-2051,26969.996
1515,C-33571,23547.385
1516,C-33036,60973.113
1517,C-37096,-2285.6128
1518,C-20998,1795.9543
1519,C-33479,-455.87592
1520,C-11202,101152.29
1521,C-29404,38431.49
1522,C-10719,51023.234
1523,C-23570,18841.76
1524,C-15740,50163.957
1525,C-23697,80038.234
1526,C-655,232527.25
1527,C-9762,13198.041
1528,C-18169,69628.01
1529,C-22297,32901.332
1530,C-5567,20898.143
1531,C-11368,55643.504
1532,C-1422,30367.912
1533,C-9698,43151.64
1534,C-35210,110720.33
1535,C-12067,12144.151
1536,C-38734,23891.107
1537,C-4910,158485.27
1538,C-33860,2450.4675
1539,C-15362,73333.36
1540,C-39999,40568.793
1541,C-43523,11453.894
1542,C-39121,73945.29
1543,C-47395,1667.0945
1544,C-41966,13007.192
1545,C-1974,1687.35
1546,C-44911,-487.52853
1547,C-32501,40925.633
1548,C-11541,48726.535
1549,C-6722,26694.527
1550,C-14869,39544.945
1551,C-37900,82798.01
1552,C-1153,62125.94
1553,C-40710,71932.336
1554,C-14903,48394.15
1555,C-41500,207.11566
1556,C-32037,58168.887
1557,C-34596,56172.977
1558,C-44958,34884.883
1559,C-18829,65317.965
1560,C-27125,14088.791
1561,C-15581,14441.2705
1562,C-20958,41783.523
1563,C-21420,41344.715
1564,C-27294,23615.82
1565,C-37187,109348.8
1566,C-42472,1277.1896
1567,C-37987,47714.68
1568,C-35409,17356.504
1569,C-37636,47907.57
1570,C-25977,44069.277
1571,C-349,60479.996
1572,C-37684,39039.63
1573,C-545,48328.06
1574,C-46075,68126.53
1575,C-22963,45686.656
1576,C-45224,13618.733
1577,C-9691,12405.339
1578,C-665,69978.56
1579,C-44273,3341.6038
1580,C-8558,32853.61
1581,C-12401,67250.33
1582,C-14660,62323.246
1583,C-2343,25151.328
1584,C-23633,45047.977
1585,C-32418,13478.76
1586,C-39914,60407.066
1587,C-40581,702.6674
1588,C-26713,48231.492
1589,C-30567,91591.44
1590,C-11871,110041.5
1591,C-27591,72427.09
1592,C-19017,116868.836
1593,C-13134,28725.17
1594,C-27647,47101.387
1595,C-42929,6322.5107
1596,C-49561,63401.996
1597,C-21327,10767.971
1598,C-26096,31018.94
1599,C-7967,43224.57
1600,C-10957,15670.916
1601,C-44822,45460.383
1602,C-41350,78383.74
1603,C-44455,-1263.084
1604,C-2219,43567.594
1605,C-38659,5026.913
1606,C-46883,26675.277
1607,C-271,105986.086
1608,C-42359,76400.984
1609,C-29117,47130.113
1610,C-44553,25153.777
1611,C-19647,58976.773
1612,C-24423,13696.859
1613,C-30470,22073.719
1614,C-48469,2300.7622
1615,C-23634,144869.03
1616,C-12484,36660.332
1617,C-26020,130671.51
1618,C-12295,51179.508
1619,C-23128,39438.477
1620,C-21087,74003.875
1621,C-31722,18781.877
1622,C-36036,-2768.8372
1623,C-38726,103310.64
1624,C-22769,67561.73
1625,C-39905,103061.43
1626,C-27197,110524.46
1627,C-32403,63745.69
1628,C-14700,95241.195
1629,C-21284,88485.43
1630,C-12528,3742.1902
1631,C-12508,46404.54
1632,C-7149,106892.95
1633,C-3119,26979.576
1634,C-35807,11103.834
1635,C-20568,10179.264
1636,C-8901,22686.543
1637,C-35925,78315.87
1638,C-44322,106864.73
1639,C-24132,1855.6106
1640,C-25625,58326.117
1641,C-16321,45249.473
1642,C-18295,71947.14
1643,C-39422,-2153.0234
1644,C-45473,67561.805
1645,C-12598,27108.557
1646,C-23482,17494.443
1647,C-34508,24032.182
1648,C-4928,44468.8
1649,C-41577,34481.066
1650,C-10220,28456.07
1651,C-30789,73649.12
1652,C-49027,58263.82
1653,C-616,29686.139
1654,C-26530,85238.63
1655,C-38580,57575.203
1656,C-30934,93724.52
1657,C-13941,87516.5
1658,C-2102,78232.06
1659,C-26503,66175.97
1660,C-19116,48696.49
1661,C-44139,6022.7188
1662,C-24023,68560.35
1663,C-49900,1993.87
1664,C-5608,3203.7659
1665,C-25790,63523.965
1666,C-33294,51461.54
1667,C-844,90910.92
1668,C-12314,23857.68
1669,C-21076,90816.03
1670,C-38308,1794.8708
1671,C-45897,19247.393
1672,C-1174,5977.395
1673,C-4681,74240.91
1674,C-41312,-10779.199
1675,C-204,-432.40848
1676,C-16893,33028.5
1677,C-3423,16233.689
1678,C-29932,-293.46292
1679,C-42203,2808.5159
1680,C-19862,81251.09
1681,C-17005,1691.238
1682,C-32840,62560.168
1683,C-42305,15947.472
1684,C-47626,103555.766
1685,C-5137,24701.37
1686,C-41509,6167.739
1687,C-37090,20909.86
1688,C-12812,134932.17
1689,C-4228,41019.55
1690,C-23045,1718.5029
1691,C-7795,47532.855
1692,C-30309,74897.32
1693,C-30894,133450.8
1694,C-39571,48242.664
1695,C-36240,58343.516
1696,C-44170,3226.476
1697,C-22271,61613.97
1698,C-36190,38322.125
1699,C-9667,86590.71
1700,C-5604,359.43756
1701,C-24624,181398.31
1702,C-20424,47407.508
1703,C-332,11496.806
1704,C-22201,37710.395
1705,C-28999,131021.734
1706,C-33927,43100.797
1707,C-45168,64666.82
1708,C-12640,16336.3955
1709,C-42180,3455.306
1710,C-26233,39102.402
1711,C-32360,27961.605
1712,C-34524,48044.97
1713,C-4035,31909.436
1714,C-25494,143049.81
1715,C-24585,118570.06
1716,C-14223,23083.113
1717,C-18195,114092.44
1718,C-1158,67926.81
1719,C-46292,10240.639
1720,C-16225,32388.34
1721,C-26790,52526.652
1722,C-32448,119920.96
1723,C-31828,20999.01
1724,C-36479,87808.17
1725,C-7466,95393.71
1726,C-9461,1255.0677
1727,C-20937,51275.062
1728,C-47661,337.1871
1729,C-696,43495.266
1730,C-28575,19194.295
1731,C-15255,102640.09
1732,C-23750,107365.56
1733,C-33364,11653.495
1734,C-14477,70509.86
1735,C-32425,57141.72
1736,C-24700,66246.12
1737,C-9874,38456.574
1738,C-4459,58173.78
1739,C-35676,96050.65
1740,C-29818,23596.402
1741,C-13986,-1366.0878
1742,C-36652,38683.164
1743,C-1383,1489.2393
1744,C-6847,55255.184
1745,C-21254,54025.164
1746,C-48417,5234.4717
1747,C-17265,33261.03
1748,C-37401,113105.86
1749,C-18957,56087.566
1750,C-11713,24324.12
1751,C-12069,11445.989
1752,C-10705,26284.48
1753,C-980,129321.64
1754,C-16041,26969.996
1755,C-18454,53788.164
1756,C-19746,39203.684
1757,C-41270,94274.76
1758,C-26892,21004.26
1759,C-3367,75943.555
1760,C-42072,58420.46
1761,C-12593,46639.547
1762,C-35875,142567.06
1763,C-3655,102197.53
1764,C-44064,3459.8367
1765,C-19745,41829.734
1766,C-47778,5247.9917
1767,C-32354,23623.768
1768,C-14690,47064.48
1769,C-2436,65287.953
1770,C-9195,24527.846
1771,C-10996,26347.654
1772,C-46446,76505.99
1773,C-47727,3829.4265
1774,C-44440,23040.654
1775,C-38768,86433.63
1776,C-44458,33461.938
1777,C-28022,57103.855
1778,C-1833,57819.094
1779,C-44048,-2268.5605
1780,C-43581,38046.035
1781,C-11836,107207.586
1782,C-40238,103335.25
1783,C-9540,49152.62
1784,C-24295,96883.484
1785,C-11870,13948.988
1786,C-9176,1290.9216
1787,C-491,62846.098
1788,C-46211,2227.7166
1789,C-19575,23643.854
1790,C-20477,33740.945
1791,C-7549,5025.8823
1792,C-13827,-2321.648
1793,C-2521,-2221.9758
1794,C-22928,19294.445
1795,C-34367,47099.895
1796,C-44143,55783.113
1797,C-32305,39321.52
1798,C-22982,58676.94
1799,C-8570,25783.475
1800,C-47762,10930.603
1801,C-15745,28655.4
1802,C-45348,2088.1104
1803,C-24749,76675.85
1804,C-2886,66734.5
1805,C-44644,-7171.481
1806,C-42030,3781.8958
1807,C-2422,110998.42
1808,C-44592,3540.3745
1809,C-7337,31134.053
1810,C-16799,44108.04
1811,C-1496,10523.319
1812,C-4487,34511.91
1813,C-21362,64057.688
1814,C-11718,48532.977
1815,C-38186,43200.004
1816,C-26635,43194.35
1817,C-20721,30644.492
1818,C-10600,25054.754
1819,C-13269,95009.52
1820,C-40699,52894.035
1821,C-10456,22122.182
1822,C-2914,39973.125
1823,C-26715,21510.154
1824,C-40359,4850.966
1825,C-12470,13976.879
1826,C-19880,166276.03
1827,C-43675,9198.794
1828,C-21623,-2921.8357
1829,C-5701,78656.82
1830,C-19785,46859.54
1831,C-28535,2107.9158
1832,C-7575,63328.586
1833,C-8713,41743.93
1834,C-5556,33671.957
1835,C-8333,26088.336
1836,C-39849,120885.875
1837,C-45164,1017.94183
1838,C-37717,10448.738
1839,C-48544,2296.6443
1840,C-44768,3094.373
1841,C-47782,53943.684
1842,C-7443,15240.193
1843,C-23911,77194.695
1844,C-38369,111000.85
1845,C-17243,20113.924
1846,C-29150,27345.594
1847,C-23906,20942.145
1848,C-33285,1483.3995
1849,C-45544,1988.5018
1850,C-17712,21467.195
1851,C-43525,149020.62
1852,C-5201,61.360973
1853,C-45293,3482.6394
1854,C-40814,17466.14
1855,C-9763,49787.383
1856,C-31173,94549.68
1857,C-43912,54406.273
1858,C-35267,11762.137
1859,C-24883,55791.008
1860,C-47583,473.94983
1861,C-4364,35399.67
1862,C-38468,62893.977
1863,C-31953,66046.61
1864,C-8119,640.3351
1865,C-36820,-1617.1466
1866,C-27132,746.9114
1867,C-12158,44017.45
1868,C-24229,71969.93
1869,C-45092,23804.756
1870,C-11256,27483.615
1871,C-32078,93287.56
1872,C-26805,24362.037
1873,C-6587,90896.84
1874,C-16375,-2094.5857
1875,C-38872,10487.513
1876,C-11666,111032.35
1877,C-47971,2098.0916
1878,C-1758,25955.787
1879,C-47270,4890.3315
1880,C-44497,2484.2483
1881,C-45485,1372.2596
1882,C-11999,51859.797
1883,C-40569,99072.36
1884,C-19737,39819.574
1885,C-5142,19422.535
1886,C-32906,58778.824
1887,C-16349,54932.11
1888,C-24711,59643.1
1889,C-30833,27483.615
1890,C-43492,75658.86
1891,C-5421,96666.805
1892,C-34082,24366.52
1893,C-2721,18448.746
1894,C-34369,99472.87
1895,C-32260,44671.66
1896,C-31597,78316.195
1897,C-4752,34476.41
1898,C-32455,31191.402
1899,C-40491,126109.72
1900,C-14873,74121.05
1901,C-21551,66417.8
1902,C-8116,12182.728
1903,C-16330,26902.824
1904,C-4802,125120.68
1905,C-45841,127375.5
1906,C-13061,166175.31
1907,C-16078,92542.52
1908,C-5128,15899.275
1909,C-46631,45518.605
1910,C-27368,160917.62
1911,C-21132,13380.126
1912,C-5243,144280.6
1913,C-25764,37622.676
1914,C-49433,48622.645
1915,C-30765,50750.875
1916,C-5941,71154.29
1917,C-44619,13558.394
1918,C-31269,96123.586
1919,C-17795,23923.047
1920,C-15688,78064.555
1921,C-3289,104696.28
1922,C-44648,87.162506
1923,C-13060,24358.19
1924,C-11363,19229.58
1925,C-25003,82327.68
1926,C-1404,1935.423
1927,C-18505,72355.31
1928,C-32860,51603.992
1929,C-1226,19560.45
1930,C-45141,64560.2
1931,C-9143,195487.44
1932,C-4323,74200.66
1933,C-1521,64276.977
1934,C-41180,38057.957
1935,C-20947,46298.625
1936,C-40770,54956.73
1937,C-44128,90334.52
1938,C-1630,111428.586
1939,C-18626,20583.428
1940,C-47404,12597.41
1941,C-12049,554.26715
1942,C-14855,17071.93
1943,C-16168,55506.07
1944,C-29548,20139.559
1945,C-28599,24499.393
1946,C-11596,27583.053
1947,C-12999,47022.99
1948,C-30638,-1480.996
1949,C-39867,35942.43
1950,C-31751,74072.68
1951,C-12493,88297.22
1952,C-12584,44578.227
1953,C-24518,47564.844
1954,C-15630,27285.389
1955,C-27867,144799.03
1956,C-10871,45940.67
1957,C-25085,9165.466
1958,C-18875,44301.887
1959,C-30658,213295.16
1960,C-49159,67046.59
1961,C-30612,14440.079
1962,C-20638,1688.0986
1963,C-42246,3502.5488
1964,C-24381,-2115.0952
1965,C-48996,3287.0896
1966,C-16822,141883.73
1967,C-34881,83808.09
1968,C-9465,24663.957
1969,C-27607,24001.959
1970,C-28342,56072.83
1971,C-49082,1416.1365
1972,C-20508,39333.176
1973,C-18024,211211.53
1974,C-6366,114732.305
1975,C-37311,19264.273
1976,C-15345,54269.395
1977,C-26306,41675.9
1978,C-5597,71846.27
1979,C-44609,-2050.4487
1980,C-49706,66913.28
1981,C-45156,23959.248
1982,C-41522,1353.0267
1983,C-39836,26276.863
1984,C-22916,37847.184
1985,C-30038,45189.848
1986,C-40372,17253.178
1987,C-12627,86245.73
1988,C-17313,28283.373
1989,C-37382,13453.64
1990,C-1339,46800.805
1991,C-13271,24643.006
1992,C-40538,90835.01
1993,C-35220,68359.26
1994,C-43686,1193.0289
1995,C-192,78013.125
1996,C-12818,1691.238
1997,C-45205,30483.574
1998,C-7119,27599.24
1999,C-231,-940.1656
2000,C-4578,88650.39
2001,C-33810,46645.09
2002,C-34686,49129.77
2003,C-14796,48794.844
2004,C-6032,26600.576
2005,C-48521,31577.525
2006,C-20155,2281.027
2007,C-33183,54652.53
2008,C-21120,65966.79
2009,C-18946,48745.69
2010,C-26257,17621.455
2011,C-15373,94554.07
2012,C-47420,94627.35
2013,C-44269,-2710.103
2014,C-20954,16247.512
2015,C-35151,28922.875
2016,C-44362,113825.93
2017,C-5186,46111.473
2018,C-8524,104772.24
2019,C-31471,74257.13
2020,C-46447,3723.578
2021,C-31885,118626.4
2022,C-32012,19456.346
2023,C-20566,68594.06
2024,C-2866,78798.73
2025,C-31098,59414.047
2026,C-18638,70231.59
2027,C-33504,17201.219
2028,C-34261,13812.02
2029,C-28562,149128.34
2030,C-25802,11560.765
2031,C-18543,1750.348
2032,C-9190,38972.977
2033,C-6975,26186.379
2034,C-4525,6440.2324
2035,C-8202,152169.47
2036,C-17884,21200.277
2037,C-11245,105455.31
2038,C-36274,27266.736
2039,C-16046,55182.348
2040,C-20706,103741.81
2041,C-42720,4585.0474
2042,C-49694,40835.85
2043,C-42274,40242.633
2044,C-4679,4727.2393
2045,C-2685,4406.2344
2046,C-6075,165782.27
2047,C-36249,33740.945
2048,C-21360,21188.83
2049,C-7201,13035.625
